"PRI","MCARI","NBNDVI","LMMR","Type"
-0.201168335792742,57.3207566471886,0.891472650712779,-0.346990798038019,"Treated"
-0.166940482816984,48.8389160944771,0.837900558840289,-0.289190531369842,"Treated"
-0.0811170141138241,42.4926994485307,0.820381563464846,-0.182734181846206,"Treated"
-0.0665251328694357,61.080356925901,0.892672328216163,-0.202392641321487,"Treated"
-0.0755887202856193,59.6962435707716,0.850868904767426,-0.225575310820887,"Treated"
-0.137906511078945,36.5216270213965,0.701278424018465,-0.184939638625987,"Treated"
-0.0886124014519035,41.3548349452745,0.860509721031666,-0.182510222910621,"Treated"
-0.147738748806459,61.2325445885837,0.901845695487125,-0.250219193823442,"Treated"
-0.203801910655757,60.8697732017335,0.861872783265474,-0.302214863190663,"Treated"
-0.211487902194832,51.1692539969505,0.780677457930342,-0.273802995831056,"Treated"
-0.0349669297308432,33.8141624345334,0.840315865520927,-0.210546837121843,"Treated"
-0.0651596853416949,38.7623562106255,0.847145246727333,-0.178033124790449,"Treated"
-0.166625844313996,59.2652717160553,0.846212139462577,-0.300103049066922,"Treated"
-0.151679362816375,47.6546860575766,0.796840916654713,-0.274835420539551,"Treated"
-0.0446575750714113,45.2576565904311,0.868038227420576,-0.227919538455645,"Treated"
-0.049537367652595,52.240964163368,0.879317051150753,-0.207485990597577,"Treated"
-0.205845807559629,53.5852388990723,0.829689343488545,-0.338829209173575,"Treated"
-0.211271556819866,61.897308030681,0.846434058209739,-0.303062774409656,"Treated"
-0.100074009834982,66.1904178685112,0.886666659729722,-0.187200464984138,"Treated"
-0.133852171770033,71.872556415749,0.889739838184681,-0.208859555344961,"Treated"
-0.147041071825271,45.7787036690354,0.785183704841016,-0.269111508155492,"Treated"
-0.171471139172631,38.4389389032721,0.72062356685815,-0.243789683354082,"Treated"
-0.0289306973789733,25.1512185305251,0.834837791449464,-0.164376926192712,"Treated"
-0.0641423452928851,37.0172506241778,0.852673812382874,-0.179403088784932,"Treated"
-0.176396425283365,56.3820606459175,0.850542895205088,-0.300437993356181,"Treated"
-0.158159818566523,49.6781131747681,0.833525390261929,-0.276723292016025,"Treated"
-0.0951751975997731,67.2683031354161,0.810518697848322,-0.21498686381079,"Treated"
-0.0641001379613463,58.7285263380008,0.861741091426034,-0.221874535583103,"Treated"
-0.184399259440586,58.6080661638235,0.842913590396472,-0.304574138229131,"Treated"
-0.0988505388618835,25.7913565160532,0.642803261320256,-0.126894112511355,"Treated"
-0.0578288679965235,51.518416124822,0.848658471954885,-0.190773280392021,"Treated"
-0.160202490526742,57.9432377904906,0.834489087685778,-0.242692022261881,"Treated"
-0.130920325001234,46.5295410311887,0.828477573125927,-0.217979694143405,"Treated"
-0.165051912600114,48.0964208594566,0.822391283772924,-0.264451502019187,"Treated"
-0.0320164280487134,46.991191649021,0.862214243268236,-0.182970048576781,"Treated"
-0.0312016227525564,40.2028405868411,0.86700158967078,-0.254230801847686,"Treated"
-0.168837367595533,58.00666738832,0.844653362581097,-0.345417274520994,"Treated"
-0.168230005443458,61.345595824627,0.847406731921047,-0.307259057771498,"Treated"
-0.0686894963428684,60.0433760585686,0.880754204976525,-0.218008225798557,"Treated"
-0.0647545105369215,36.6894806926475,0.807323537115262,-0.200098714580487,"Treated"
-0.171614188622158,41.8916049070652,0.802735202409459,-0.293471712999852,"Treated"
-0.175415966009036,60.97825388891,0.870523314122989,-0.32017306672089,"Treated"
-0.137960080075187,77.3328527343902,0.858001086135986,-0.211614044526813,"Treated"
-0.146184240741166,44.8132574256767,0.756756799870851,-0.192386870380837,"Treated"
-0.192196855110726,43.9225745813951,0.815118379527074,-0.315808930255585,"Treated"
-0.176968635111997,47.6289604457334,0.848258328318847,-0.284998035727119,"Treated"
-0.103554484905614,53.532808062849,0.867394559413665,-0.0168138091663515,"Untreated"
-0.102349996802358,64.6256716175712,0.867767553365174,-0.000113763674865098,"Untreated"
-0.147861344257256,55.8854255732334,0.838202669614681,-0.0904791408314168,"Untreated"
-0.0920542578874805,37.6190499774643,0.729665349364903,-0.0224127655676325,"Untreated"
-0.0676137354970327,41.8095629557958,0.840901456233019,-0.043208257467387,"Untreated"
-0.1408266492418,36.7041474861523,0.759428294198507,-0.0527157164441197,"Untreated"
-0.081436494556448,31.136125507143,0.73687770394908,-0.036877937578294,"Untreated"
-0.156207818436217,57.9870202411489,0.721473134792764,-0.0476890411154518,"Untreated"
-0.0961181120983817,18.2622878229723,0.514891337358108,0.0676732018758337,"Untreated"
-0.0879889801549976,18.968890245102,0.485092594308901,0.0501828002671293,"Untreated"
-0.0607939564549968,25.9779161175444,0.765401000798352,0.0228676726409474,"Untreated"
-0.0988534227208255,48.7941546493529,0.856072204398865,-0.0873746072510106,"Untreated"
-0.153473151835394,52.0335208523733,0.813449797426285,-0.0648723473345185,"Untreated"
-0.13786110122047,21.8510203077841,0.615119622321414,-0.0439665288004259,"Untreated"
-0.0275657812515257,43.3907645734353,0.916157354061755,-0.0782601245856686,"Untreated"
-0.10009454196793,44.3051526846934,0.856965296498167,-0.0500679397417919,"Untreated"
-0.0396125567038201,36.991385131179,0.757065752369,-0.0306979633609595,"Untreated"
-0.157417037331694,60.1395650280053,0.895593490648586,-0.0977867985493325,"Untreated"
-0.0573822952838092,57.9933746546518,0.852798691762278,-0.00975449640008152,"Untreated"
-0.130998587479386,27.0927654201109,0.678220763193122,-0.0524110704510408,"Untreated"
-0.120398475583319,39.1575461341032,0.624729182287432,-0.0715812483376854,"Untreated"
-0.127959814094856,39.4866816022467,0.835643799109073,-0.038196661044293,"Untreated"
-0.119805363984137,38.8723572803407,0.916147139009124,-0.0659528325247408,"Untreated"
-0.105939061814491,44.9257421086098,0.910772797591133,-0.0734676167685546,"Untreated"
-0.1160890752042,39.3776060613639,0.86252807897481,-0.0883852681327055,"Untreated"
-0.0936013915235085,30.6728342630407,0.840544169943815,-0.0606377813556691,"Untreated"
-0.0570436620404629,42.9963771581196,0.905689018597773,-0.0230140220463964,"Untreated"
-0.162106385638526,41.6409309608535,0.799000829201146,-0.0772004696686467,"Untreated"
-0.0834638704645943,40.3519989528428,0.768618102916843,-0.0403486844982218,"Untreated"
-0.12775941069406,51.0246511902279,0.879564881284552,-0.0753119298348248,"Untreated"
-0.0712662754831023,43.6547669864663,0.879480295522782,-0.0199170528691533,"Untreated"
-0.121669369962059,46.3481549846287,0.79926281386359,-0.0717316006380787,"Untreated"
-0.107283331856155,28.8820945296338,0.74943594195593,-0.0925494573062376,"Untreated"
-0.0847490543995061,34.7126823937881,0.862712716238199,-0.0451970764664162,"Untreated"
-0.0209881863165291,34.5214538808234,0.903019616086123,-0.0536135107756797,"Untreated"
-0.120831560203599,60.7651447136658,0.896443632405273,-0.0396844467552477,"Untreated"
-0.0631731240035237,57.2005359303097,0.852228362387879,-0.0454610342317352,"Untreated"
-0.0768546953649223,43.8086218706741,0.839195944923735,-0.0233490926281312,"Untreated"
-0.132944006216329,60.1449235084537,0.909231132856591,-0.112233204125246,"Untreated"
-0.127075602448636,37.3469325442567,0.786899857425886,-0.0619497213893861,"Untreated"
-0.115679536335666,65.8143847721163,0.866927743772831,-0.089385733758759,"Untreated"
-0.0387762520361504,43.1145560977639,0.876364121278342,-0.00306561066409647,"Untreated"
-0.177995524592993,63.1302862499573,0.905875454302785,-0.105824718523079,"Untreated"
-0.0973352933811288,37.8462640228591,0.830683221277929,-0.0531489025982482,"Untreated"
-0.0745755296005055,37.5461008498682,0.800225649074175,0.0227364153130271,"Untreated"
-0.128158917250142,51.7126985169591,0.930402159521565,-0.0969767966406898,"Untreated"
-0.139381930821654,44.6150629274504,0.829839764427665,-0.0833444636969106,"Untreated"
-0.0695420954761362,29.8761736654468,0.699356012386725,0.0204970596180219,"Untreated"
-0.119176186309334,33.7634485997979,0.82331674637811,-0.0367966465851843,"Untreated"
-0.106761158702551,46.3921210097058,0.86243332848141,-0.089793189593312,"Untreated"
-0.148193760410852,33.697732612433,0.752680685386538,-0.0785895177734818,"Untreated"
-0.100727156601902,45.4778118689277,0.796325015851244,-0.0551288324045982,"Untreated"
-0.181014321317538,61.3910723149892,0.834410223527641,-0.132910999496666,"Untreated"
-0.0853711900682259,39.0003410881995,0.696924384491866,-0.0227096443196506,"Untreated"
-0.184988551037625,53.1558037890632,0.798597332138496,-0.0829860060783279,"Untreated"
-0.110861647078126,36.1913498553835,0.880791710111687,-0.0482217362735683,"Untreated"
-0.0823790150111004,33.9060248675181,0.841948489719462,-0.0168819359620378,"Untreated"
-0.12690831569576,45.2780037402447,0.80963540781487,-0.101914210654186,"Untreated"
-0.109345536653293,44.2916770412901,0.908002726653033,-0.0355443538112142,"Untreated"
-0.0915682167853981,33.9999303419096,0.842964293456843,-0.0819863404597514,"Untreated"
-0.144932545473821,37.3643151276056,0.755088155610399,-0.0480364259161616,"Untreated"
-0.181696890860523,59.531133237724,0.860776127156432,-0.0999005925760545,"Untreated"
-0.0946789120777575,57.7875286741498,0.917142544583988,-0.10119325100443,"Untreated"
-0.0698804186522947,36.4449182202382,0.785753369558885,-0.0582926561197107,"Untreated"
-0.172327086057306,61.744105148468,0.768709035518242,-0.149143308461181,"Untreated"
-0.132678473692028,27.5473764538997,0.639122788071747,-0.0526113806968778,"Untreated"
-0.113161537354329,25.8524871839102,0.823114814299459,0.0190406313623067,"Untreated"
-0.0969503966914841,33.6128434045618,0.923258092036777,-0.110569881599922,"Untreated"
-0.127065996080067,33.6198636255545,0.809768222307648,-0.081172047430397,"Untreated"
-0.067001093531553,46.1739242734162,0.899620106221371,-0.143815141371854,"Untreated"
-0.02368194434269,27.3890198860929,0.894471601248353,-0.0666271278444107,"Untreated"
-0.0270057527694468,33.774125660314,0.919275557196178,-0.0586186168799363,"Untreated"
-0.146864705014119,28.8035739482284,0.782730050038576,-0.00367918282220994,"Untreated"
-0.108204148200297,46.0685001830985,0.802073020586718,-0.100343061309831,"Untreated"
-0.125011428391465,44.2300392679784,0.795630685972753,-0.103094476012018,"Untreated"
-0.142599470100392,54.0145295003564,0.771285758828968,-0.148416672668128,"Untreated"
-0.161719488362625,55.2097484352378,0.820938002086003,-0.16390167552867,"Untreated"
-0.0894770750778348,39.6249142431382,0.892563909750647,-0.110401777712583,"Untreated"
-0.0696857545429124,47.3065802183073,0.886261158635594,-0.076981074945103,"Untreated"
-0.0989430230200921,32.4813017514962,0.821900910402487,-0.0875015704242356,"Untreated"
-0.0549258595454649,37.4839661006687,0.852845870436455,-0.0252909712793398,"Untreated"
-0.101405307829099,35.4065163387889,0.888352385595676,-0.122236843418678,"Untreated"
-0.122288476932371,41.0397269245557,0.916317458503425,-0.101895417457565,"Untreated"
-0.0832195714471649,45.9862791794012,0.841822173066773,-0.0922438286693743,"Untreated"
-0.146243450625036,40.6580001082631,0.802074807709641,-0.084509827381189,"Untreated"
-0.114072283645363,43.2624709681578,0.865418696994864,-0.0767516668264932,"Untreated"
-0.0796021876947476,31.1698602155927,0.897572236930662,-0.0922457440642561,"Untreated"
-0.123090256276628,42.0176304487756,0.827821349284482,-0.124037153594689,"Untreated"
-0.132707515387762,50.2782479607138,0.816889195855224,-0.120571590557283,"Untreated"
-0.10661117006985,53.3445374137855,0.937184712896065,-0.116487915244559,"Untreated"
-0.133686696563914,43.133077926083,0.910885977872086,-0.116314595688747,"Untreated"
-0.160994787201254,59.0812872778228,0.815514889713244,-0.0910570139647995,"Untreated"
-0.142863059421749,45.3899527352946,0.8358643969766,-0.0979640150027065,"Untreated"
-0.0521386025157195,59.4708521540805,0.91612873309774,-0.0748109189153734,"Untreated"
-0.113670203482704,26.5480551345449,0.677296280353456,-0.0436396098448501,"Untreated"
-0.167533680361645,43.3329992988905,0.758078281565912,-0.122456014056809,"Untreated"
-0.11637170453157,66.4439962062133,0.896383759906203,-0.134853331901271,"Untreated"
-0.0831817143929035,37.9774815404968,0.82191529361768,-0.110080907035838,"Untreated"
-0.142434167742904,38.1869954454094,0.699281905284189,-0.107250760258986,"Untreated"
-0.174620775832366,32.6021729722197,0.790020435459745,-0.118608667552185,"Untreated"
-0.082904437781578,52.5622280447304,0.915673373473298,-0.136221685703732,"Untreated"
-0.0927789662605817,32.6153787481421,0.845524466533574,-0.0881833370630206,"Untreated"
-0.129477231141774,52.5925933012222,0.831670906972594,-0.117690685783088,"Untreated"
-0.0764394116716748,50.9754446669023,0.852089956273843,-0.071837248459163,"Untreated"
-0.112573208822878,28.6115385337377,0.894384810756558,-0.106659883425578,"Untreated"
-0.0164876497015086,40.8929409323333,0.874198183052881,-0.0569083053566472,"Untreated"
